"","Case","Scen_8_1_a","Scen_15_1_a","Scen_38_1_a","Scen_56_1_a","Scen_79_1_a","Scen_8_3_a","Scen_15_3_a","Scen_38_3_a","Scen_56_3_a","Scen_79_3_a","Scen_8_5_a","Scen_15_5_a","Scen_38_5_a","Scen_56_5_a","Scen_79_5_a","Cases_continuous"
"9225","922",1,1,1,1,1,0.993,1,1,1,1,0.949,0.999,1,1,1,922
"9226","922",1,1,1,1,1,0.998,1,1,1,1,0.949,1,1,1,1,922
"9227","922",1,1,1,1,1,0.996,1,1,1,1,0.959,1,1,1,1,922
"9228","922",1,1,1,1,1,0.995,1,1,1,1,0.948,1,1,1,1,922
"9229","922",1,1,1,1,1,0.992,1,1,1,1,0.958,1,1,1,1,922
"9230","922",1,1,1,1,1,0.993,1,1,1,1,0.952,1,1,1,1,922
"9231","923",1,1,1,1,1,0.992,1,1,1,1,0.953,1,1,1,1,923
"9232","923",1,1,1,1,1,0.993,1,1,1,1,0.955,0.999,1,1,1,923
"9233","923",1,1,1,1,1,0.994,1,1,1,1,0.948,1,1,1,1,923
"9234","923",1,1,1,1,1,0.993,1,1,1,1,0.948,1,1,1,1,923
"9235","923",1,1,1,1,1,0.989,1,1,1,1,0.954,1,1,1,1,923
"9236","923",1,1,1,1,1,0.992,1,1,1,1,0.953,1,1,1,1,923
"9237","923",1,1,1,1,1,0.995,1,1,1,1,0.967,1,1,1,1,923
"9238","923",0.999,1,1,1,1,0.992,1,1,1,1,0.958,0.998,1,1,1,923
"9239","923",1,1,1,1,1,0.994,1,1,1,1,0.955,1,1,1,1,923
"9240","923",1,1,1,1,1,0.992,1,1,1,1,0.955,1,1,1,1,923
"9241","924",1,1,1,1,1,0.996,1,1,1,1,0.948,1,1,1,1,924
"9242","924",1,1,1,1,1,0.99,1,1,1,1,0.96,1,1,1,1,924
"9243","924",1,1,1,1,1,0.997,1,1,1,1,0.956,0.999,1,1,1,924
"9244","924",1,1,1,1,1,0.994,1,1,1,1,0.96,1,1,1,1,924
"9245","924",1,1,1,1,1,0.996,1,1,1,1,0.958,1,1,1,1,924
"9246","924",1,1,1,1,1,0.996,1,1,1,1,0.949,1,1,1,1,924
"9247","924",1,1,1,1,1,0.999,1,1,1,1,0.951,1,1,1,1,924
"9248","924",1,1,1,1,1,0.992,1,1,1,1,0.956,1,1,1,1,924
"9249","924",1,1,1,1,1,0.99,1,1,1,1,0.961,1,1,1,1,924
"9250","924",1,1,1,1,1,0.996,1,1,1,1,0.96,1,1,1,1,924
"9251","925",1,1,1,1,1,0.993,1,1,1,1,0.955,1,1,1,1,925
"9252","925",1,1,1,1,1,0.994,1,1,1,1,0.961,1,1,1,1,925
"9253","925",1,1,1,1,1,0.994,1,1,1,1,0.954,1,1,1,1,925
"9254","925",1,1,1,1,1,0.993,1,1,1,1,0.961,0.999,1,1,1,925
"9255","925",1,1,1,1,1,0.994,1,1,1,1,0.962,1,1,1,1,925
"9256","925",1,1,1,1,1,0.997,1,1,1,1,0.957,0.999,1,1,1,925
"9257","925",1,1,1,1,1,0.995,0.999,1,1,1,0.947,1,1,1,1,925
"9258","925",1,1,1,1,1,0.992,1,1,1,1,0.959,1,1,1,1,925
"9259","925",1,1,1,1,1,0.986,1,1,1,1,0.954,1,1,1,1,925
"9260","925",1,1,1,1,1,0.995,1,1,1,1,0.948,1,1,1,1,925
"9261","926",0.999,1,1,1,1,0.995,1,1,1,1,0.948,0.999,1,1,1,926
"9262","926",1,1,1,1,1,0.993,1,1,1,1,0.941,1,1,1,1,926
"9263","926",1,1,1,1,1,0.999,1,1,1,1,0.945,1,1,1,1,926
"9264","926",1,1,1,1,1,0.995,1,1,1,1,0.94,1,1,1,1,926
"9265","926",1,1,1,1,1,0.997,1,1,1,1,0.945,1,1,1,1,926
"9266","926",1,1,1,1,1,0.995,1,1,1,1,0.958,1,1,1,1,926
"9267","926",1,1,1,1,1,0.998,1,1,1,1,0.97,1,1,1,1,926
"9268","926",1,1,1,1,1,0.991,1,1,1,1,0.953,1,1,1,1,926
"9269","926",0.999,1,1,1,1,0.99,1,1,1,1,0.961,0.999,1,1,1,926
"9270","926",1,1,1,1,1,0.995,1,1,1,1,0.944,1,1,1,1,926
"9271","927",1,1,1,1,1,0.996,1,1,1,1,0.95,1,1,1,1,927
"9272","927",1,1,1,1,1,0.995,1,1,1,1,0.954,1,1,1,1,927
"9273","927",1,1,1,1,1,0.994,1,1,1,1,0.953,1,1,1,1,927
"9274","927",1,1,1,1,1,0.998,1,1,1,1,0.953,1,1,1,1,927
"9275","927",1,1,1,1,1,0.993,1,1,1,1,0.937,1,1,1,1,927
"9276","927",1,1,1,1,1,0.997,1,1,1,1,0.946,1,1,1,1,927
"9277","927",1,1,1,1,1,0.992,1,1,1,1,0.953,1,1,1,1,927
"9278","927",1,1,1,1,1,0.995,1,1,1,1,0.952,1,1,1,1,927
"9279","927",1,1,1,1,1,0.996,1,1,1,1,0.942,1,1,1,1,927
"9280","927",1,1,1,1,1,0.997,1,1,1,1,0.956,1,1,1,1,927
"9281","928",1,1,1,1,1,0.996,1,1,1,1,0.949,1,1,1,1,928
"9282","928",1,1,1,1,1,0.996,1,1,1,1,0.942,1,1,1,1,928
"9283","928",1,1,1,1,1,0.998,1,1,1,1,0.947,1,1,1,1,928
"9284","928",1,1,1,1,1,0.997,1,1,1,1,0.956,1,1,1,1,928
"9285","928",1,1,1,1,1,0.992,1,1,1,1,0.955,1,1,1,1,928
"9286","928",1,1,1,1,1,0.999,1,1,1,1,0.964,1,1,1,1,928
"9287","928",1,1,1,1,1,0.997,1,1,1,1,0.953,1,1,1,1,928
"9288","928",1,1,1,1,1,0.996,1,1,1,1,0.956,1,1,1,1,928
"9289","928",1,1,1,1,1,0.997,1,1,1,1,0.96,1,1,1,1,928
"9290","928",1,1,1,1,1,0.989,1,1,1,1,0.954,1,1,1,1,928
"9291","929",1,1,1,1,1,0.996,1,1,1,1,0.965,0.999,1,1,1,929
"9292","929",1,1,1,1,1,0.997,1,1,1,1,0.961,1,1,1,1,929
"9293","929",1,1,1,1,1,0.995,1,1,1,1,0.964,1,1,1,1,929
"9294","929",1,1,1,1,1,0.995,1,1,1,1,0.965,1,1,1,1,929
"9295","929",1,1,1,1,1,0.999,1,1,1,1,0.957,1,1,1,1,929
"9296","929",1,1,1,1,1,0.998,1,1,1,1,0.952,1,1,1,1,929
"9297","929",0.999,1,1,1,1,0.997,1,1,1,1,0.957,1,1,1,1,929
"9298","929",1,1,1,1,1,0.994,1,1,1,1,0.957,1,1,1,1,929
"9299","929",0.998,1,1,1,1,0.997,1,1,1,1,0.954,1,1,1,1,929
"9300","929",1,1,1,1,1,0.995,1,1,1,1,0.959,1,1,1,1,929
"9301","930",0.999,1,1,1,1,0.999,1,1,1,1,0.961,1,1,1,1,930
"9302","930",1,1,1,1,1,0.997,1,1,1,1,0.945,0.998,1,1,1,930
"9303","930",1,1,1,1,1,0.994,1,1,1,1,0.962,1,1,1,1,930
"9304","930",1,1,1,1,1,0.997,1,1,1,1,0.949,0.999,1,1,1,930
"9305","930",1,1,1,1,1,0.996,1,1,1,1,0.953,1,1,1,1,930
"9306","930",0.999,1,1,1,1,0.991,1,1,1,1,0.956,1,1,1,1,930
"9307","930",1,1,1,1,1,0.997,1,1,1,1,0.955,1,1,1,1,930
"9308","930",1,1,1,1,1,0.997,1,1,1,1,0.955,1,1,1,1,930
"9309","930",0.999,1,1,1,1,0.995,1,1,1,1,0.967,1,1,1,1,930
"9310","930",1,1,1,1,1,0.992,1,1,1,1,0.942,1,1,1,1,930
"9311","931",1,1,1,1,1,0.995,1,1,1,1,0.958,0.999,1,1,1,931
"9312","931",1,1,1,1,1,0.994,1,1,1,1,0.959,1,1,1,1,931
"9313","931",1,1,1,1,1,0.995,1,1,1,1,0.949,1,1,1,1,931
"9314","931",1,1,1,1,1,0.992,1,1,1,1,0.951,1,1,1,1,931
"9315","931",1,1,1,1,1,0.993,1,1,1,1,0.962,1,1,1,1,931
"9316","931",0.999,1,1,1,1,1,1,1,1,1,0.963,1,1,1,1,931
"9317","931",1,1,1,1,1,0.992,1,1,1,1,0.951,1,1,1,1,931
"9318","931",1,1,1,1,1,0.993,1,1,1,1,0.957,1,1,1,1,931
"9319","931",1,1,1,1,1,0.997,1,1,1,1,0.953,1,1,1,1,931
"9320","931",1,1,1,1,1,0.996,1,1,1,1,0.95,1,1,1,1,931
"9321","932",1,1,1,1,1,0.997,1,1,1,1,0.95,1,1,1,1,932
"9322","932",1,1,1,1,1,0.991,1,1,1,1,0.944,1,1,1,1,932
"9323","932",1,1,1,1,1,0.993,1,1,1,1,0.959,1,1,1,1,932
"9324","932",1,1,1,1,1,0.997,1,1,1,1,0.947,1,1,1,1,932
"9325","932",1,1,1,1,1,0.995,1,1,1,1,0.953,1,1,1,1,932
"9326","932",1,1,1,1,1,0.999,1,1,1,1,0.956,1,1,1,1,932
"9327","932",1,1,1,1,1,0.995,1,1,1,1,0.945,1,1,1,1,932
"9328","932",1,1,1,1,1,0.993,1,1,1,1,0.953,1,1,1,1,932
"9329","932",1,1,1,1,1,0.996,1,1,1,1,0.958,1,1,1,1,932
"9330","932",1,1,1,1,1,0.997,1,1,1,1,0.956,1,1,1,1,932
"9331","933",1,1,1,1,1,0.998,1,1,1,1,0.958,1,1,1,1,933
"9332","933",1,1,1,1,1,0.997,1,1,1,1,0.956,1,1,1,1,933
"9333","933",1,1,1,1,1,0.993,1,1,1,1,0.956,1,1,1,1,933
"9334","933",1,1,1,1,1,0.998,1,1,1,1,0.95,1,1,1,1,933
"9335","933",1,1,1,1,1,0.997,1,1,1,1,0.958,1,1,1,1,933
"9336","933",1,1,1,1,1,0.997,1,1,1,1,0.944,1,1,1,1,933
"9337","933",1,1,1,1,1,0.995,1,1,1,1,0.959,1,1,1,1,933
"9338","933",1,1,1,1,1,0.993,1,1,1,1,0.962,1,1,1,1,933
"9339","933",1,1,1,1,1,0.996,1,1,1,1,0.956,1,1,1,1,933
"9340","933",1,1,1,1,1,0.996,1,1,1,1,0.962,1,1,1,1,933
"9341","934",1,1,1,1,1,0.996,1,1,1,1,0.949,0.999,1,1,1,934
"9342","934",1,1,1,1,1,0.995,1,1,1,1,0.962,1,1,1,1,934
"9343","934",1,1,1,1,1,0.996,1,1,1,1,0.949,1,1,1,1,934
"9344","934",1,1,1,1,1,0.997,1,1,1,1,0.957,1,1,1,1,934
"9345","934",1,1,1,1,1,0.999,1,1,1,1,0.96,1,1,1,1,934
"9346","934",1,1,1,1,1,0.996,1,1,1,1,0.954,1,1,1,1,934
"9347","934",1,1,1,1,1,0.995,1,1,1,1,0.951,1,1,1,1,934
"9348","934",1,1,1,1,1,0.999,1,1,1,1,0.956,1,1,1,1,934
"9349","934",1,1,1,1,1,0.994,1,1,1,1,0.957,1,1,1,1,934
"9350","934",1,1,1,1,1,0.997,1,1,1,1,0.951,1,1,1,1,934
"9351","935",1,1,1,1,1,0.996,1,1,1,1,0.962,0.999,1,1,1,935
"9352","935",1,1,1,1,1,1,1,1,1,1,0.954,1,1,1,1,935
"9353","935",1,1,1,1,1,0.996,1,1,1,1,0.954,1,1,1,1,935
"9354","935",1,1,1,1,1,0.999,1,1,1,1,0.95,1,1,1,1,935
"9355","935",1,1,1,1,1,0.994,1,1,1,1,0.961,1,1,1,1,935
"9356","935",1,1,1,1,1,0.996,1,1,1,1,0.953,1,1,1,1,935
"9357","935",1,1,1,1,1,0.998,1,1,1,1,0.949,1,1,1,1,935
"9358","935",1,1,1,1,1,0.996,1,1,1,1,0.955,1,1,1,1,935
"9359","935",1,1,1,1,1,0.993,1,1,1,1,0.962,1,1,1,1,935
"9360","935",0.999,1,1,1,1,0.995,1,1,1,1,0.962,1,1,1,1,935
"9361","936",1,1,1,1,1,0.992,1,1,1,1,0.955,1,1,1,1,936
"9362","936",1,1,1,1,1,0.995,1,1,1,1,0.971,1,1,1,1,936
"9363","936",1,1,1,1,1,0.996,1,1,1,1,0.963,1,1,1,1,936
"9364","936",1,1,1,1,1,0.997,1,1,1,1,0.97,1,1,1,1,936
"9365","936",1,1,1,1,1,0.993,1,1,1,1,0.96,1,1,1,1,936
"9366","936",1,1,1,1,1,0.993,1,1,1,1,0.967,0.999,1,1,1,936
"9367","936",1,1,1,1,1,0.997,1,1,1,1,0.954,1,1,1,1,936
"9368","936",1,1,1,1,1,0.994,1,1,1,1,0.961,1,1,1,1,936
"9369","936",1,1,1,1,1,0.997,1,1,1,1,0.954,1,1,1,1,936
"9370","936",1,1,1,1,1,0.996,1,1,1,1,0.959,1,1,1,1,936
"9371","937",1,1,1,1,1,0.996,1,1,1,1,0.959,1,1,1,1,937
"9372","937",1,1,1,1,1,0.997,1,1,1,1,0.959,1,1,1,1,937
"9373","937",1,1,1,1,1,0.999,1,1,1,1,0.954,1,1,1,1,937
"9374","937",0.999,1,1,1,1,0.999,1,1,1,1,0.948,1,1,1,1,937
"9375","937",1,1,1,1,1,0.997,1,1,1,1,0.951,1,1,1,1,937
"9376","937",1,1,1,1,1,0.997,1,1,1,1,0.966,1,1,1,1,937
"9377","937",1,1,1,1,1,0.997,1,1,1,1,0.949,1,1,1,1,937
"9378","937",1,1,1,1,1,0.997,1,1,1,1,0.945,1,1,1,1,937
"9379","937",1,1,1,1,1,0.991,1,1,1,1,0.944,1,1,1,1,937
"9380","937",1,1,1,1,1,0.998,1,1,1,1,0.954,1,1,1,1,937
"9381","938",1,1,1,1,1,0.995,1,1,1,1,0.954,1,1,1,1,938
"9382","938",1,1,1,1,1,0.992,1,1,1,1,0.953,1,1,1,1,938
"9383","938",1,1,1,1,1,0.99,1,1,1,1,0.951,1,1,1,1,938
"9384","938",1,1,1,1,1,0.994,1,1,1,1,0.96,1,1,1,1,938
"9385","938",1,1,1,1,1,0.995,1,1,1,1,0.966,1,1,1,1,938
"9386","938",1,1,1,1,1,0.998,1,1,1,1,0.958,1,1,1,1,938
"9387","938",1,1,1,1,1,0.996,1,1,1,1,0.951,1,1,1,1,938
"9388","938",1,1,1,1,1,0.997,1,1,1,1,0.956,0.999,1,1,1,938
"9389","938",1,1,1,1,1,0.998,1,1,1,1,0.956,1,1,1,1,938
"9390","938",1,1,1,1,1,0.999,1,1,1,1,0.964,1,1,1,1,938
"9391","939",1,1,1,1,1,0.996,1,1,1,1,0.952,1,1,1,1,939
"9392","939",1,1,1,1,1,0.996,1,1,1,1,0.951,1,1,1,1,939
"9393","939",1,1,1,1,1,0.995,1,1,1,1,0.955,1,1,1,1,939
"9394","939",1,1,1,1,1,0.998,1,1,1,1,0.965,1,1,1,1,939
"9395","939",1,1,1,1,1,0.994,1,1,1,1,0.953,1,1,1,1,939
"9396","939",1,1,1,1,1,0.996,1,1,1,1,0.964,1,1,1,1,939
"9397","939",1,1,1,1,1,0.996,1,1,1,1,0.941,0.999,1,1,1,939
"9398","939",1,1,1,1,1,0.993,1,1,1,1,0.968,1,1,1,1,939
"9399","939",1,1,1,1,1,0.997,1,1,1,1,0.968,1,1,1,1,939
"9400","939",1,1,1,1,1,0.996,1,1,1,1,0.952,1,1,1,1,939
"9401","940",1,1,1,1,1,0.998,1,1,1,1,0.959,1,1,1,1,940
"9402","940",1,1,1,1,1,0.995,1,1,1,1,0.947,1,1,1,1,940
"9403","940",1,1,1,1,1,0.992,1,1,1,1,0.959,1,1,1,1,940
"9404","940",1,1,1,1,1,0.995,1,1,1,1,0.958,1,1,1,1,940
"9405","940",1,1,1,1,1,0.995,1,1,1,1,0.959,1,1,1,1,940
"9406","940",1,1,1,1,1,0.997,1,1,1,1,0.959,1,1,1,1,940
"9407","940",1,1,1,1,1,0.995,1,1,1,1,0.965,1,1,1,1,940
"9408","940",1,1,1,1,1,0.997,1,1,1,1,0.959,1,1,1,1,940
"9409","940",1,1,1,1,1,0.996,1,1,1,1,0.972,1,1,1,1,940
"9410","940",1,1,1,1,1,0.994,1,1,1,1,0.95,1,1,1,1,940
"9411","941",1,1,1,1,1,0.994,1,1,1,1,0.961,1,1,1,1,941
"9412","941",1,1,1,1,1,0.995,1,1,1,1,0.954,1,1,1,1,941
"9413","941",1,1,1,1,1,0.995,1,1,1,1,0.96,1,1,1,1,941
"9414","941",1,1,1,1,1,0.995,1,1,1,1,0.959,0.999,1,1,1,941
"9415","941",1,1,1,1,1,0.997,1,1,1,1,0.968,1,1,1,1,941
"9416","941",1,1,1,1,1,0.996,1,1,1,1,0.954,1,1,1,1,941
"9417","941",1,1,1,1,1,0.992,1,1,1,1,0.96,1,1,1,1,941
"9418","941",1,1,1,1,1,0.995,1,1,1,1,0.96,1,1,1,1,941
"9419","941",1,1,1,1,1,0.995,1,1,1,1,0.954,1,1,1,1,941
"9420","941",1,1,1,1,1,0.995,1,1,1,1,0.958,1,1,1,1,941
"9421","942",1,1,1,1,1,0.996,1,1,1,1,0.95,1,1,1,1,942
"9422","942",1,1,1,1,1,0.995,1,1,1,1,0.963,1,1,1,1,942
"9423","942",1,1,1,1,1,0.989,1,1,1,1,0.945,1,1,1,1,942
"9424","942",1,1,1,1,1,0.995,1,1,1,1,0.966,1,1,1,1,942
"9425","942",1,1,1,1,1,0.994,1,1,1,1,0.946,1,1,1,1,942
"9426","942",1,1,1,1,1,0.995,1,1,1,1,0.959,1,1,1,1,942
"9427","942",1,1,1,1,1,0.998,1,1,1,1,0.955,1,1,1,1,942
"9428","942",1,1,1,1,1,0.996,1,1,1,1,0.95,1,1,1,1,942
"9429","942",1,1,1,1,1,0.996,1,1,1,1,0.945,1,1,1,1,942
"9430","942",1,1,1,1,1,0.996,1,1,1,1,0.959,1,1,1,1,942
"9431","943",1,1,1,1,1,0.998,1,1,1,1,0.966,1,1,1,1,943
"9432","943",1,1,1,1,1,0.997,1,1,1,1,0.969,1,1,1,1,943
"9433","943",0.999,1,1,1,1,0.992,1,1,1,1,0.96,1,1,1,1,943
"9434","943",0.999,1,1,1,1,0.995,1,1,1,1,0.96,1,1,1,1,943
"9435","943",1,1,1,1,1,0.999,1,1,1,1,0.951,1,1,1,1,943
"9436","943",1,1,1,1,1,0.993,1,1,1,1,0.963,1,1,1,1,943
"9437","943",1,1,1,1,1,1,1,1,1,1,0.954,1,1,1,1,943
"9438","943",1,1,1,1,1,0.998,1,1,1,1,0.952,0.999,1,1,1,943
"9439","943",1,1,1,1,1,0.994,1,1,1,1,0.945,1,1,1,1,943
"9440","943",1,1,1,1,1,0.994,1,1,1,1,0.958,1,1,1,1,943
"9441","944",1,1,1,1,1,0.997,1,1,1,1,0.972,1,1,1,1,944
"9442","944",1,1,1,1,1,0.994,1,1,1,1,0.952,1,1,1,1,944
"9443","944",1,1,1,1,1,0.995,1,1,1,1,0.963,1,1,1,1,944
"9444","944",1,1,1,1,1,0.997,1,1,1,1,0.95,1,1,1,1,944
"9445","944",1,1,1,1,1,0.996,1,1,1,1,0.954,1,1,1,1,944
"9446","944",1,1,1,1,1,0.996,1,1,1,1,0.955,1,1,1,1,944
"9447","944",1,1,1,1,1,0.993,1,1,1,1,0.953,1,1,1,1,944
"9448","944",1,1,1,1,1,0.995,1,1,1,1,0.964,0.999,1,1,1,944
"9449","944",1,1,1,1,1,0.995,1,1,1,1,0.957,1,1,1,1,944
"9450","944",1,1,1,1,1,0.995,1,1,1,1,0.959,1,1,1,1,944
"9451","945",1,1,1,1,1,0.995,1,1,1,1,0.965,1,1,1,1,945
"9452","945",1,1,1,1,1,0.995,1,1,1,1,0.955,0.999,1,1,1,945
"9453","945",1,1,1,1,1,0.994,1,1,1,1,0.967,1,1,1,1,945
"9454","945",1,1,1,1,1,0.994,1,1,1,1,0.956,1,1,1,1,945
"9455","945",1,1,1,1,1,0.994,1,1,1,1,0.956,0.999,1,1,1,945
"9456","945",1,1,1,1,1,0.996,1,1,1,1,0.957,1,1,1,1,945
"9457","945",1,1,1,1,1,0.997,1,1,1,1,0.959,1,1,1,1,945
"9458","945",1,1,1,1,1,0.996,1,1,1,1,0.953,1,1,1,1,945
"9459","945",1,1,1,1,1,0.997,1,1,1,1,0.959,1,1,1,1,945
"9460","945",1,1,1,1,1,0.999,1,1,1,1,0.964,1,1,1,1,945
"9461","946",1,1,1,1,1,0.993,1,1,1,1,0.971,0.999,1,1,1,946
"9462","946",1,1,1,1,1,0.997,1,1,1,1,0.961,1,1,1,1,946
"9463","946",1,1,1,1,1,0.995,1,1,1,1,0.964,1,1,1,1,946
"9464","946",1,1,1,1,1,0.997,1,1,1,1,0.958,1,1,1,1,946
"9465","946",1,1,1,1,1,0.999,1,1,1,1,0.967,0.999,1,1,1,946
"9466","946",1,1,1,1,1,0.998,1,1,1,1,0.962,1,1,1,1,946
"9467","946",1,1,1,1,1,0.997,1,1,1,1,0.943,1,1,1,1,946
"9468","946",1,1,1,1,1,0.995,1,1,1,1,0.95,1,1,1,1,946
"9469","946",1,1,1,1,1,0.995,1,1,1,1,0.951,1,1,1,1,946
"9470","946",1,1,1,1,1,0.994,1,1,1,1,0.946,1,1,1,1,946
"9471","947",0.999,1,1,1,1,0.994,1,1,1,1,0.962,1,1,1,1,947
"9472","947",1,1,1,1,1,0.997,1,1,1,1,0.955,1,1,1,1,947
"9473","947",0.999,1,1,1,1,0.996,1,1,1,1,0.961,1,1,1,1,947
"9474","947",1,1,1,1,1,0.998,1,1,1,1,0.956,1,1,1,1,947
"9475","947",1,1,1,1,1,0.994,1,1,1,1,0.947,1,1,1,1,947
"9476","947",1,1,1,1,1,0.996,1,1,1,1,0.957,1,1,1,1,947
"9477","947",1,1,1,1,1,0.994,1,1,1,1,0.956,0.999,1,1,1,947
"9478","947",1,1,1,1,1,0.996,1,1,1,1,0.963,1,1,1,1,947
"9479","947",1,1,1,1,1,0.997,1,1,1,1,0.974,1,1,1,1,947
"9480","947",1,1,1,1,1,0.988,1,1,1,1,0.957,1,1,1,1,947
"9481","948",1,1,1,1,1,0.997,0.999,1,1,1,0.954,1,1,1,1,948
"9482","948",1,1,1,1,1,0.992,1,1,1,1,0.955,1,1,1,1,948
"9483","948",1,1,1,1,1,0.994,1,1,1,1,0.963,1,1,1,1,948
"9484","948",1,1,1,1,1,0.997,1,1,1,1,0.964,1,1,1,1,948
"9485","948",1,1,1,1,1,0.997,1,1,1,1,0.959,1,1,1,1,948
"9486","948",0.999,1,1,1,1,0.997,1,1,1,1,0.966,1,1,1,1,948
"9487","948",1,1,1,1,1,0.996,1,1,1,1,0.954,1,1,1,1,948
"9488","948",0.999,1,1,1,1,0.998,1,1,1,1,0.958,1,1,1,1,948
"9489","948",1,1,1,1,1,0.996,1,1,1,1,0.959,1,1,1,1,948
"9490","948",1,1,1,1,1,0.997,1,1,1,1,0.963,0.999,1,1,1,948
"9491","949",1,1,1,1,1,0.991,1,1,1,1,0.962,1,1,1,1,949
"9492","949",1,1,1,1,1,0.993,1,1,1,1,0.951,1,1,1,1,949
"9493","949",1,1,1,1,1,0.996,1,1,1,1,0.956,1,1,1,1,949
"9494","949",1,1,1,1,1,0.994,1,1,1,1,0.966,1,1,1,1,949
"9495","949",1,1,1,1,1,0.995,1,1,1,1,0.956,1,1,1,1,949
"9496","949",1,1,1,1,1,0.997,1,1,1,1,0.951,1,1,1,1,949
"9497","949",1,1,1,1,1,0.998,1,1,1,1,0.962,1,1,1,1,949
"9498","949",1,1,1,1,1,0.995,1,1,1,1,0.963,1,1,1,1,949
"9499","949",1,1,1,1,1,0.992,1,1,1,1,0.954,1,1,1,1,949
"9500","949",1,1,1,1,1,0.999,1,1,1,1,0.964,1,1,1,1,949
"9501","950",1,1,1,1,1,0.995,1,1,1,1,0.958,1,1,1,1,950
"9502","950",1,1,1,1,1,0.998,1,1,1,1,0.955,1,1,1,1,950
"9503","950",1,1,1,1,1,0.997,1,1,1,1,0.958,1,1,1,1,950
"9504","950",1,1,1,1,1,0.998,1,1,1,1,0.959,1,1,1,1,950
"9505","950",0.999,1,1,1,1,0.996,1,1,1,1,0.971,1,1,1,1,950
"9506","950",1,1,1,1,1,0.997,1,1,1,1,0.96,1,1,1,1,950
"9507","950",1,1,1,1,1,0.996,1,1,1,1,0.965,1,1,1,1,950
"9508","950",1,1,1,1,1,0.995,1,1,1,1,0.957,1,1,1,1,950
"9509","950",1,1,1,1,1,0.992,1,1,1,1,0.966,1,1,1,1,950
"9510","950",1,1,1,1,1,0.995,1,1,1,1,0.957,1,1,1,1,950
"9511","951",1,1,1,1,1,0.997,1,1,1,1,0.955,1,1,1,1,951
"9512","951",1,1,1,1,1,0.999,1,1,1,1,0.953,1,1,1,1,951
"9513","951",1,1,1,1,1,0.998,1,1,1,1,0.955,1,1,1,1,951
"9514","951",1,1,1,1,1,0.995,1,1,1,1,0.954,0.999,1,1,1,951
"9515","951",1,1,1,1,1,0.997,1,1,1,1,0.954,1,1,1,1,951
"9516","951",1,1,1,1,1,0.993,1,1,1,1,0.965,1,1,1,1,951
"9517","951",1,1,1,1,1,0.998,1,1,1,1,0.962,1,1,1,1,951
"9518","951",1,1,1,1,1,0.996,1,1,1,1,0.963,1,1,1,1,951
"9519","951",1,1,1,1,1,0.996,1,1,1,1,0.961,1,1,1,1,951
"9520","951",1,1,1,1,1,0.995,1,1,1,1,0.963,1,1,1,1,951
"9521","952",1,1,1,1,1,0.997,1,1,1,1,0.963,1,1,1,1,952
"9522","952",1,1,1,1,1,0.997,1,1,1,1,0.968,1,1,1,1,952
"9523","952",1,1,1,1,1,0.994,1,1,1,1,0.961,1,1,1,1,952
"9524","952",1,1,1,1,1,1,1,1,1,1,0.975,1,1,1,1,952
"9525","952",1,1,1,1,1,0.991,1,1,1,1,0.952,1,1,1,1,952
"9526","952",1,1,1,1,1,0.995,1,1,1,1,0.951,1,1,1,1,952
"9527","952",1,1,1,1,1,0.994,1,1,1,1,0.967,1,1,1,1,952
"9528","952",1,1,1,1,1,0.997,1,1,1,1,0.964,1,1,1,1,952
"9529","952",0.999,1,1,1,1,0.997,1,1,1,1,0.959,1,1,1,1,952
"9530","952",1,1,1,1,1,0.995,1,1,1,1,0.953,1,1,1,1,952
"9531","953",1,1,1,1,1,0.999,1,1,1,1,0.958,1,1,1,1,953
"9532","953",1,1,1,1,1,0.996,1,1,1,1,0.959,1,1,1,1,953
"9533","953",1,1,1,1,1,0.995,1,1,1,1,0.959,0.999,1,1,1,953
"9534","953",1,1,1,1,1,0.995,1,1,1,1,0.965,1,1,1,1,953
"9535","953",1,1,1,1,1,0.996,1,1,1,1,0.968,1,1,1,1,953
"9536","953",1,1,1,1,1,0.994,1,1,1,1,0.966,1,1,1,1,953
"9537","953",1,1,1,1,1,0.996,1,1,1,1,0.968,1,1,1,1,953
"9538","953",1,1,1,1,1,0.995,1,1,1,1,0.95,1,1,1,1,953
"9539","953",1,1,1,1,1,0.997,1,1,1,1,0.962,1,1,1,1,953
"9540","953",1,1,1,1,1,0.998,1,1,1,1,0.962,1,1,1,1,953
"9541","954",1,1,1,1,1,0.994,1,1,1,1,0.967,1,1,1,1,954
"9542","954",1,1,1,1,1,0.995,1,1,1,1,0.955,1,1,1,1,954
"9543","954",1,1,1,1,1,0.995,1,1,1,1,0.962,1,1,1,1,954
"9544","954",0.999,1,1,1,1,0.994,1,1,1,1,0.962,1,1,1,1,954
"9545","954",1,1,1,1,1,0.996,1,1,1,1,0.946,1,1,1,1,954
"9546","954",1,1,1,1,1,0.998,1,1,1,1,0.956,1,1,1,1,954
"9547","954",1,1,1,1,1,0.996,1,1,1,1,0.951,1,1,1,1,954
"9548","954",1,1,1,1,1,0.999,1,1,1,1,0.957,1,1,1,1,954
"9549","954",1,1,1,1,1,0.998,1,1,1,1,0.959,1,1,1,1,954
"9550","954",1,1,1,1,1,0.995,1,1,1,1,0.969,0.999,1,1,1,954
"9551","955",1,1,1,1,1,0.994,1,1,1,1,0.964,1,1,1,1,955
